bundle_id,total_length_m,avg_segment_length_m,n_segments,std_segment_length_m,total_length_km,avg_segment_length_km
1304.0,1173.6829255054322,106.6984477732211,11,47.21117287027724,1.1736829255054324,0.10669844777322113
1308.0,1051.701821885753,131.4627277357191,8,70.47832410867815,1.0517018218857528,0.1314627277357191
1313.0,1133.8226006305547,161.97465723293638,7,99.77753806727193,1.1338226006305547,0.1619746572329364
1314.0,1303.564368278657,162.94554603483212,8,116.19829660724334,1.3035643682786568,0.1629455460348321
1319.0,1169.690104652066,129.9655671835629,9,75.49497434310621,1.1696901046520662,0.12996556718356292
1322.0,927.2538845291446,132.46484064702065,7,113.19169507069077,0.9272538845291445,0.13246484064702063
1324.0,1122.587582315065,374.19586077168833,3,179.34348089287067,1.122587582315065,0.37419586077168837
1326.0,976.0956812967024,108.4550756996336,9,44.11702028492571,0.9760956812967024,0.1084550756996336
1331.0,1781.5252900356736,137.04040692582106,13,97.85456381174343,1.7815252900356737,0.13704040692582106
1334.0,1267.4677364406277,126.74677364406277,10,70.39058980734768,1.2674677364406277,0.12674677364406278
1336.0,954.8126396012098,159.13543993353497,6,92.01634245196163,0.9548126396012098,0.15913543993353496
1338.0,1024.122177278595,128.01527215982438,8,66.11583472824032,1.0241221772785951,0.1280152721598244
1341.0,1005.3441040556152,143.6205862936593,7,78.63749682784365,1.0053441040556153,0.1436205862936593
1352.0,1534.7703793722446,219.2529113388921,7,139.29742950344635,1.5347703793722447,0.2192529113388921
1354.0,912.6562079174653,182.53124158349306,5,89.25840629839381,0.9126562079174653,0.18253124158349304
1355.0,959.3107723383176,106.59008581536862,9,64.05791591557245,0.9593107723383176,0.10659008581536862
1356.0,863.267675860215,123.32395369431643,7,71.87577402287442,0.863267675860215,0.12332395369431644
1359.0,777.8767961813128,129.64613269688547,6,130.6399210104961,0.7778767961813128,0.12964613269688546
1364.0,959.7952833627174,137.11361190895963,7,82.61812115118352,0.9597952833627174,0.13711361190895963
1368.0,850.4612701836314,170.09225403672627,5,136.26357313770532,0.8504612701836314,0.1700922540367263
1369.0,809.1788973874663,115.59698534106663,7,50.325986863462006,0.8091788973874663,0.11559698534106662
1372.0,1514.31285434963,168.25698381662556,9,127.98316560191196,1.51431285434963,0.16825698381662557
1374.0,1200.974821244956,133.44164680499512,9,89.90728623745925,1.200974821244956,0.13344164680499512
1375.0,955.9858385175505,159.3309730862584,6,122.03172952766302,0.9559858385175505,0.1593309730862584
1382.0,848.2803648960091,106.03504561200114,8,45.39077387594167,0.8482803648960091,0.10603504561200114
1386.0,721.4758936603789,90.18448670754736,8,58.6104397749243,0.7214758936603789,0.09018448670754736
1391.0,866.3210527026743,108.29013158783428,8,59.49480782133051,0.8663210527026743,0.10829013158783429
1402.0,791.8817252776363,113.12596075394804,7,40.5530557143745,0.7918817252776362,0.11312596075394803
1404.0,848.4939961392049,424.24699806960245,2,43.54220180847417,0.8484939961392051,0.42424699806960253
1407.0,942.7837404598649,157.1306234099775,6,85.38491455153122,0.9427837404598649,0.1571306234099775
1409.0,930.3414929199579,132.90592755999398,7,57.699803729745675,0.9303414929199579,0.132905927559994
1411.0,868.3379234244069,108.54224042805086,8,32.87678036468634,0.8683379234244069,0.10854224042805086
1412.0,955.3581076080717,191.07162152161433,5,121.76823139637041,0.9553581076080717,0.19107162152161433
1413.0,999.2686843870882,142.75266919815547,7,93.98233961072239,0.9992686843870882,0.14275266919815546
1415.0,923.9888242562668,184.79776485125336,5,160.91557951149593,0.9239888242562668,0.18479776485125338
1416.0,1052.9506513584215,131.6188314198027,8,79.19218007432065,1.0529506513584215,0.13161883141980268
1417.0,1294.3103194034095,215.71838656723492,6,187.93138138245135,1.2943103194034093,0.21571838656723488
1418.0,1057.4463360962507,117.49403734402784,9,42.46458686379731,1.0574463360962507,0.11749403734402786
1422.0,1124.851737558571,112.48517375585709,10,51.699330359408265,1.124851737558571,0.11248517375585709
1435.0,1126.191131320171,102.38101193819737,11,80.75154969467597,1.1261911313201711,0.10238101193819737
1440.0,1505.500184247641,167.27779824973788,9,124.45378985935909,1.5055001842476412,0.1672777982497379
1445.0,980.8775308266709,140.12536154666728,7,87.87796931003298,0.980877530826671,0.14012536154666727
1448.0,1061.1470994230265,81.62669995561743,13,39.302389006193366,1.0611470994230263,0.08162669995561742
1451.0,1465.1828189719492,209.31183128170704,7,108.94207781364634,1.4651828189719494,0.20931183128170705
1463.0,1914.7528694296266,239.34410867870332,8,158.44324507524522,1.9147528694296265,0.23934410867870332
1464.0,1042.2277256801424,208.44554513602847,5,175.39940364979338,1.0422277256801424,0.20844554513602848
1467.0,1173.1518089704111,106.65016445185556,11,54.2171692573074,1.1731518089704112,0.10665016445185556
1469.0,937.6713791272635,93.76713791272635,10,42.8376675955966,0.9376713791272635,0.09376713791272635
1471.0,1587.2243934846892,176.35826594274326,9,165.8706053331155,1.5872243934846892,0.17635826594274326
1476.0,978.7898297998806,88.98089361817097,11,26.028298167606085,0.9787898297998806,0.08898089361817096
1478.0,1227.7757512578155,204.62929187630257,6,178.05237691392068,1.2277757512578156,0.2046292918763026
1484.0,1003.650837512441,250.91270937811024,4,144.59682548700707,1.0036508375124409,0.2509127093781102
1487.0,888.1618413169809,126.88026304528299,7,108.53718921405209,0.888161841316981,0.126880263045283
1489.0,1179.6827814448638,168.52611163498054,7,106.32711231184078,1.1796827814448638,0.16852611163498055
1500.0,1515.3733089339992,126.28110907783326,12,51.73071152790137,1.5153733089339991,0.12628110907783327
1505.0,1589.9056437167087,158.99056437167087,10,99.08426609463999,1.5899056437167087,0.15899056437167086
1509.0,1492.7062999254847,135.7005727204986,11,45.853280909795956,1.4927062999254848,0.13570057272049862
1510.0,1202.6360774145228,120.26360774145228,10,48.70286623280216,1.2026360774145226,0.12026360774145226
1512.0,979.7150133878877,163.28583556464795,6,58.89801287668882,0.9797150133878877,0.16328583556464796
1514.0,1379.7670148501961,137.97670148501962,10,57.49137305162011,1.3797670148501961,0.13797670148501961
1517.0,1104.2885493596525,157.75550705137894,7,50.27574908047701,1.1042885493596526,0.15775550705137895
1536.0,1058.4668669995824,151.20955242851178,7,94.61909162440963,1.0584668669995825,0.15120955242851178
1538.0,847.9754895627207,211.99387239068017,4,137.467952178836,0.8479754895627207,0.21199387239068018
1539.0,1422.3783126762323,158.0420347418036,9,95.70344103371599,1.4223783126762326,0.15804203474180362
1542.0,770.005054850609,96.25063185632612,8,23.06557916979697,0.770005054850609,0.09625063185632612
1543.0,788.30563972251,157.661127944502,5,101.77056319335337,0.7883056397225099,0.157661127944502
1544.0,947.3271972187463,118.41589965234328,8,51.61789658425818,0.9473271972187463,0.11841589965234328
1554.0,1158.5616584507204,193.09360974178674,6,72.68536369110217,1.1585616584507203,0.19309360974178671
1555.0,1247.055018501987,138.561668722443,9,39.07795889227643,1.2470550185019869,0.138561668722443
1556.0,1189.6286121585908,118.96286121585908,10,57.063807456876646,1.1896286121585908,0.11896286121585908
1558.0,1399.2647623966122,174.90809529957653,8,60.003122749172874,1.3992647623966121,0.17490809529957652
1564.0,891.914123842329,111.48926548029112,8,54.47068235691259,0.8919141238423289,0.11148926548029112
1568.0,802.2538527682697,200.56346319206742,4,216.10637634478678,0.8022538527682697,0.20056346319206741
1571.0,1005.5572967614529,111.72858852905033,9,52.252015873611086,1.0055572967614528,0.11172858852905031
1572.0,920.3647008148046,184.07294016296092,5,160.19725959215677,0.9203647008148046,0.1840729401629609
1573.0,1012.3010090957936,101.23010090957936,10,48.5511044485102,1.0123010090957936,0.10123010090957936
1574.0,887.3095944777817,110.91369930972272,8,56.30132426269286,0.8873095944777818,0.11091369930972272
1578.0,1191.2172553423327,132.35747281581473,9,58.889176506017606,1.1912172553423328,0.13235747281581475
1601.0,909.8890118835875,181.9778023767175,5,163.64682278894816,0.9098890118835875,0.1819778023767175
1602.0,924.6009949682793,115.57512437103492,8,40.120920344473085,0.9246009949682794,0.11557512437103493
1604.0,996.8950875828682,142.41358394040975,7,98.51283493236075,0.9968950875828682,0.14241358394040973
1617.0,1105.6090524816518,138.20113156020648,8,56.654513602734006,1.105609052481652,0.1382011315602065
1618.0,1170.8257625868655,117.08257625868654,10,55.29859628636356,1.1708257625868654,0.11708257625868654
1623.0,1097.3957631269482,156.77082330384974,7,63.956199017098,1.0973957631269482,0.15677082330384975
1625.0,1341.5051306094247,167.68814132617808,8,145.9260918614733,1.3415051306094248,0.1676881413261781
1631.0,1363.0967006395767,151.45518895995298,9,55.95826383407179,1.3630967006395767,0.15145518895995297
1644.0,1148.1400856294733,143.51751070368417,8,85.2468281211088,1.1481400856294732,0.14351751070368415
1647.0,1054.7957800238826,210.9591560047765,5,122.60291554388297,1.0547957800238825,0.2109591560047765
1648.0,1112.380262415994,370.7934208053313,3,34.241739563563755,1.1123802624159937,0.37079342080533123
1649.0,1240.156763623956,112.74152396581418,11,59.92849894631008,1.240156763623956,0.11274152396581419
1651.0,874.7975599448571,145.79959332414285,6,129.73226631562918,0.8747975599448571,0.14579959332414286
1653.0,940.5984101588665,235.14960253971662,4,140.81995609613153,0.9405984101588665,0.23514960253971662
1654.0,1042.6864294007014,173.78107156678357,6,103.31372309128058,1.0426864294007014,0.17378107156678357
1655.0,1096.781835519952,109.6781835519952,10,61.92171403800949,1.0967818355199521,0.10967818355199521
1656.0,1056.2986400909945,150.89980572728493,7,103.7033477835885,1.0562986400909944,0.15089980572728492
1657.0,1328.320736578563,120.75643059805117,11,76.2592511844606,1.3283207365785628,0.12075643059805116
1661.0,1251.5437950174107,178.79197071677297,7,112.12604369381062,1.2515437950174106,0.17879197071677294
1667.0,1217.7667660348554,152.22084575435693,8,118.14175381633883,1.2177667660348555,0.15222084575435693
1671.0,1331.6954534909312,147.96616149899236,9,93.41468337133165,1.331695453490931,0.14796616149899233
1672.0,1042.5431593813796,115.83812882015329,9,44.462531712718594,1.0425431593813796,0.11583812882015329
1675.0,1320.2866971850053,146.69852190944505,9,95.3528089680708,1.3202866971850056,0.14669852190944507
1678.0,1179.4329183866942,131.048102042966,9,90.36281091005237,1.179432918386694,0.13104810204296602
1700.0,1037.798695172105,115.3109661302339,9,69.66040777332387,1.037798695172105,0.1153109661302339
1705.0,1109.7353714985322,158.5336244997903,7,155.06558954410454,1.1097353714985323,0.15853362449979033
1709.0,1013.401379229506,168.90022987158434,6,106.06415938749258,1.013401379229506,0.16890022987158435
1711.0,747.5962059537426,106.7994579933918,7,50.05022163834467,0.7475962059537427,0.10679945799339181
1713.0,923.8707819611839,102.65230910679821,9,42.5568595011396,0.9238707819611838,0.10265230910679819
1715.0,1116.5086206992573,186.0847701165429,6,124.16423640813737,1.1165086206992574,0.1860847701165429
1716.0,930.7258291960565,155.12097153267607,6,133.82205843056278,0.9307258291960565,0.1551209715326761
1718.0,1009.9818168029493,168.33030280049155,6,101.532232534898,1.0099818168029495,0.16833030280049158
1719.0,1176.5557365917268,196.0926227652878,6,126.71988200310635,1.1765557365917267,0.1960926227652878
1720.0,850.8186959469701,425.40934797348507,2,373.1183270862258,0.8508186959469701,0.42540934797348506
1722.0,1021.498146836131,113.49979409290344,9,43.39667569722145,1.021498146836131,0.11349979409290345
1725.0,1544.4154426349378,257.40257377248963,6,269.77780238453335,1.544415442634938,0.25740257377248965
1726.0,846.6316037410343,141.10526729017238,6,98.44759160313123,0.8466316037410343,0.1411052672901724
1728.0,1103.3033693419366,183.88389489032275,6,155.41101097420906,1.1033033693419365,0.18388389489032275
1729.0,892.4547453580615,223.11368633951537,4,124.30747023687111,0.8924547453580614,0.22311368633951534
1730.0,1031.5903160736984,206.31806321473968,5,76.31539495833565,1.0315903160736986,0.20631806321473972
1731.0,998.7790997496886,166.46318329161477,6,87.96437886676375,0.9987790997496886,0.16646318329161477
1734.0,833.8143774408427,92.64604193787142,9,63.386065846268046,0.8338143774408427,0.09264604193787142
1736.0,1020.5004020679394,127.56255025849242,8,52.78582482531098,1.0205004020679393,0.12756255025849242
1747.0,1331.4695472363032,166.4336934045379,8,78.4108680312679,1.3314695472363034,0.16643369340453792
1749.0,1418.0725103772631,177.2590637971579,8,85.03389101234936,1.4180725103772631,0.1772590637971579
1753.0,1300.8497244682408,162.6062155585301,8,50.90190270591677,1.3008497244682407,0.16260621555853008
1762.0,1066.4895812419068,106.64895812419067,10,50.45166923087025,1.0664895812419066,0.10664895812419066
1765.0,1541.4920856351648,140.13564414865135,11,52.77106084243165,1.5414920856351648,0.14013564414865134
1769.0,857.3206340090935,214.33015850227338,4,156.43226956600105,0.8573206340090935,0.21433015850227338
1771.0,872.0124676983071,124.57320967118673,7,73.73469342711051,0.8720124676983071,0.12457320967118672
1783.0,844.3331237021276,120.61901767173252,7,47.22371766077632,0.8443331237021277,0.12061901767173253
1792.0,1004.4864987539235,111.60961097265816,9,56.470677910410934,1.0044864987539235,0.11160961097265816
1802.0,1335.6920042166787,166.96150052708484,8,129.0944976976864,1.3356920042166787,0.16696150052708483
1803.0,823.1559575271134,164.6311915054227,5,107.05136327124417,0.8231559575271133,0.16463119150542266
1804.0,1087.4726235751789,217.49452471503577,5,157.07990187123082,1.0874726235751788,0.21749452471503578
1805.0,896.2419590137936,149.37365983563225,6,66.38276102971682,0.8962419590137936,0.14937365983563225
1806.0,793.9083128310245,264.6361042770082,3,179.6639582802227,0.7939083128310245,0.2646361042770082
1824.0,875.7045094040983,87.57045094040983,10,21.086084972998382,0.8757045094040983,0.08757045094040983
1829.0,1181.864174607031,90.91262881592546,13,31.767854243951035,1.181864174607031,0.09091262881592546
1833.0,1235.0487730577763,112.27716118707058,11,69.22190792176328,1.2350487730577764,0.11227716118707058
1836.0,1317.8856370315948,94.13468835939963,14,19.748789620359435,1.3178856370315948,0.09413468835939963
1838.0,1150.244810521247,127.80497894680522,9,52.92186554150905,1.150244810521247,0.12780497894680523
1849.0,1090.94732541747,99.17702958340637,11,37.5716825824448,1.09094732541747,0.09917702958340636
1854.0,1540.338712909312,81.07045857417432,19,18.002077822038093,1.540338712909312,0.08107045857417432
1861.0,1064.754285074207,152.107755010601,7,85.78188695833236,1.0647542850742069,0.15210775501060098
1862.0,1054.7428725111154,95.88571568282867,11,37.595721074410996,1.0547428725111154,0.09588571568282868
1865.0,1704.488546556164,131.11450358124338,13,57.726062549685416,1.704488546556164,0.13111450358124338
1867.0,1058.4282554536528,264.6070638634132,4,240.9087688428275,1.0584282554536528,0.2646070638634132
1868.0,902.6008628305362,225.65021570763406,4,182.29190798703638,0.9026008628305362,0.22565021570763405
1873.0,1287.4314092639406,117.0392190239946,11,57.2959914614054,1.2874314092639407,0.11703921902399461
1874.0,1386.0434574159317,173.25543217699146,8,106.48070463556627,1.3860434574159317,0.17325543217699146
1875.0,1017.0112156837412,127.12640196046765,8,69.36369708609902,1.0170112156837412,0.12712640196046765
1876.0,873.5995539398308,145.59992565663848,6,129.51434814316693,0.8735995539398308,0.14559992565663846
1881.0,1005.5248308196499,111.72498120218332,9,40.15864750202283,1.0055248308196498,0.11172498120218331
1883.0,735.2683874741452,183.8170968685363,4,126.36785459322412,0.7352683874741452,0.1838170968685363
1884.0,381.52444117127635,381.52444117127635,1,,0.3815244411712764,0.3815244411712764
1889.0,859.3429737770157,171.86859475540314,5,58.859465787159685,0.8593429737770157,0.17186859475540314
1893.0,789.748399668169,197.43709991704225,4,156.36200541387953,0.7897483996681689,0.19743709991704222
1894.0,771.5249851597529,154.30499703195056,5,44.14179435461543,0.7715249851597529,0.15430499703195058
1898.0,1526.2630979624357,254.3771829937393,6,159.84227968550834,1.5262630979624356,0.2543771829937393
1903.0,853.4497171462,284.4832390487333,3,202.08420800516802,0.8534497171462,0.28448323904873335
1905.0,888.8493147584323,177.76986295168646,5,149.78656045987344,0.8888493147584323,0.17776986295168645
1906.0,1231.5564076980563,136.8396008553396,9,93.90037110185658,1.2315564076980563,0.13683960085533958
1907.0,546.7486384113542,91.12477306855904,6,25.36003638536898,0.5467486384113542,0.09112477306855904
1909.0,766.6856393124438,95.83570491405547,8,84.38453424250606,0.7666856393124438,0.09583570491405548
1912.0,289.9812635472097,289.9812635472097,1,,0.2899812635472097,0.2899812635472097
1918.0,386.75322544319715,128.91774181439905,3,99.84254974835663,0.3867532254431972,0.12891774181439905
1923.0,178.567333728304,89.283666864152,2,44.14929027328352,0.178567333728304,0.089283666864152
1928.0,359.93156528161273,89.98289132040318,4,57.5776932211094,0.35993156528161274,0.08998289132040319
1933.0,1076.4001938122608,153.7714562588944,7,118.2123264406729,1.076400193812261,0.1537714562588944
1935.0,1462.6137062138373,121.88447551781978,12,150.07204925633673,1.4626137062138374,0.12188447551781978
1940.0,1012.3763809619659,144.62519728028084,7,119.79285869980156,1.012376380961966,0.14462519728028084
1953.0,957.6763536878977,136.81090766969967,7,104.91611596490988,0.9576763536878977,0.13681090766969967
1959.0,1201.3969483870528,150.1746185483816,8,113.94542835189503,1.2013969483870528,0.1501746185483816
1963.0,1558.7722259709485,141.70656599735895,11,57.57526729083152,1.5587722259709484,0.14170656599735895
1965.0,1340.031827901848,148.89242532242756,9,48.94733777716188,1.3400318279018477,0.14889242532242752
1966.0,1289.9499242696993,184.27856060995705,7,99.27123076437358,1.2899499242696995,0.18427856060995706
1967.0,1364.158944896527,124.0144495360479,11,56.03935274184465,1.3641589448965268,0.12401444953604789
1972.0,1330.8717137066915,133.08717137066915,10,62.439949151908095,1.3308717137066914,0.13308717137066914
1977.0,651.3918808259943,108.56531347099906,6,104.26024414068559,0.6513918808259943,0.10856531347099906
1982.0,684.3628744541453,136.87257489082907,5,98.94538318490228,0.6843628744541453,0.13687257489082907
1984.0,789.5421339671194,263.18071132237316,3,264.52794967961165,0.7895421339671194,0.26318071132237314
1989.0,1079.890504327411,98.17186402976463,11,66.41805118658692,1.079890504327411,0.09817186402976463
1990.0,900.4957107203224,128.64224438861748,7,90.2601575618697,0.9004957107203225,0.12864224438861752
1996.0,705.8792146811505,78.43102385346117,9,41.09202216517652,0.7058792146811504,0.07843102385346117
1998.0,941.0635548751998,188.21271097503995,5,190.30977334787482,0.9410635548751998,0.18821271097503994
2002.0,745.8946110101963,372.94730550509814,2,140.8947826766122,0.7458946110101963,0.37294730550509814
2004.0,1340.6014258949522,446.86714196498406,3,268.39523232574214,1.3406014258949521,0.44686714196498406
2006.0,844.6895607615097,211.17239019037743,4,146.53739808184133,0.8446895607615097,0.21117239019037742
2008.0,707.9722997371657,117.99538328952762,6,76.71849769446031,0.7079722997371657,0.11799538328952762
2016.0,757.3274611489987,151.46549222979974,5,36.13541458232029,0.7573274611489987,0.15146549222979974
2018.0,1368.0672661075027,136.80672661075027,10,93.02714896721558,1.3680672661075028,0.13680672661075027
2027.0,1363.0621835517827,123.91474395925297,11,48.89850069477241,1.3630621835517827,0.12391474395925296
2035.0,1577.0982581042176,175.23313978935752,9,119.44879059594824,1.5770982581042177,0.1752331397893575
2037.0,1130.1942685268286,125.5771409474254,9,71.18014805105305,1.1301942685268287,0.12557714094742542
2039.0,989.9700615140408,141.42429450200584,7,112.23238558892697,0.9899700615140409,0.14142429450200583
2043.0,915.6340364590483,114.45425455738103,8,116.90373017125972,0.9156340364590482,0.11445425455738102
2046.0,1296.679439208636,185.239919886948,7,132.50546404363195,1.296679439208636,0.18523991988694802
2050.0,1136.2680059770757,113.62680059770757,10,81.74950349235543,1.1362680059770758,0.11362680059770758
2060.0,1427.1785077816085,203.8826439688012,7,160.6716352859554,1.4271785077816086,0.20388264396880124
2063.0,847.8314488960789,141.3052414826798,6,71.07794170829797,0.8478314488960789,0.1413052414826798
2065.0,885.3038263600986,126.4719751942998,7,63.03756574080896,0.8853038263600986,0.1264719751942998
2066.0,719.8733542197327,239.95778473991092,3,153.8722052453569,0.7198733542197326,0.2399577847399109
2067.0,780.6632801092055,130.1105466848676,6,74.85430827441643,0.7806632801092055,0.13011054668486757
2076.0,1381.2540218624656,153.4726690958295,9,77.68866042575672,1.3812540218624658,0.15347266909582954
2077.0,763.5231553135618,190.88078882839045,4,178.54846601316981,0.7635231553135617,0.19088078882839044
2079.0,1027.8991567923342,114.21101742137047,9,77.71887243706368,1.0278991567923343,0.11421101742137048
2088.0,1110.9750086800104,123.44166763111227,9,91.52814955083777,1.1109750086800103,0.12344166763111225
2090.0,895.5323910425408,127.93319872036297,7,51.76436240704756,0.8955323910425408,0.12793319872036296
2091.0,978.5028266691568,88.9548024244688,11,43.099300391276365,0.9785028266691568,0.08895480242446879
2093.0,1016.0304029004943,112.89226698894382,9,44.38333900107685,1.0160304029004943,0.1128922669889438
2099.0,1245.6004797643845,177.94292568062636,7,117.21204494731447,1.2456004797643845,0.17794292568062636
2110.0,2310.5644978473456,165.0403212748104,14,68.84554248905724,2.310564497847346,0.16504032127481041
2111.0,943.3187035906287,104.81318928784764,9,46.53654888876275,0.9433187035906286,0.10481318928784762
2124.0,1248.7877754454591,138.7541972717177,9,104.48967470314756,1.2487877754454593,0.1387541972717177
2130.0,918.4774217869854,114.80967772337317,8,50.703063788317195,0.9184774217869854,0.11480967772337318
2137.0,1646.8521351782613,182.98357057536236,9,88.2798533004266,1.6468521351782612,0.18298357057536235
2145.0,1529.133930595968,191.141741324496,8,34.56990350449753,1.529133930595968,0.191141741324496
2146.0,968.8822000326593,161.48036667210988,6,95.63600495320195,0.9688822000326593,0.16148036667210988
2148.0,1621.336921301052,270.22282021684197,6,145.3854587357929,1.621336921301052,0.270222820216842
2157.0,1517.0858650136875,252.8476441689479,6,155.33167757705368,1.5170858650136876,0.25284764416894795
2158.0,1122.7954261903158,140.34942827378947,8,52.25911818836573,1.1227954261903157,0.14034942827378946
2163.0,960.0320523973395,192.0064104794679,5,218.7694770681348,0.9600320523973396,0.19200641047946793
2164.0,828.2246812301598,165.64493624603196,5,103.5382865266654,0.8282246812301598,0.16564493624603197
2167.0,1031.6805747253834,147.38293924648335,7,113.27200940444877,1.0316805747253834,0.14738293924648335
2172.0,1097.8876917197588,182.98128195329312,6,75.70826692266925,1.0978876917197589,0.18298128195329313
2176.0,1159.896261350053,231.9792522700106,5,148.60784719291794,1.159896261350053,0.2319792522700106
2181.0,1257.5703107497939,139.73003452775487,9,87.0232418930851,1.2575703107497938,0.13973003452775487
2185.0,1298.9774484613229,216.49624141022048,6,180.1343932457362,1.298977448461323,0.2164962414102205
2192.0,816.8573261154377,90.76192512393752,9,47.226890134777996,0.8168573261154377,0.09076192512393752
2194.0,1984.6892479607855,248.08615599509818,8,147.0039261007911,1.9846892479607856,0.2480861559950982
2199.0,1398.6099608079567,139.86099608079567,10,80.02101585554394,1.3986099608079565,0.13986099608079566
2204.0,878.6812063709096,219.6703015927274,4,90.44362369548786,0.8786812063709095,0.21967030159272738
2209.0,960.7148704100849,137.244981487155,7,81.51938297056111,0.9607148704100849,0.13724498148715497
2221.0,762.8162158805219,127.13603598008699,6,105.96445719567305,0.762816215880522,0.127136035980087
2224.0,1460.647925791795,182.58099072397437,8,114.15284574596441,1.460647925791795,0.18258099072397438
2227.0,727.5084834178654,181.87712085446634,4,150.47792410001279,0.7275084834178653,0.18187712085446633
2228.0,1348.212457655361,122.5647688777601,11,85.3053485837354,1.348212457655361,0.12256476887776008
2232.0,960.6807988715054,120.08509985893818,8,63.092584316671804,0.9606807988715055,0.12008509985893819
2233.0,945.8290137491338,135.11843053559053,7,54.542990835968055,0.9458290137491338,0.13511843053559053
2235.0,710.3333315963971,177.58333289909928,4,43.5679379577638,0.7103333315963971,0.17758333289909928
2239.0,802.5893434381264,160.51786868762528,5,45.69831282953078,0.8025893434381265,0.1605178686876253
2241.0,908.4138764901345,227.10346912253362,4,156.38529824081365,0.9084138764901344,0.2271034691225336
2245.0,995.5217303831289,124.44021629789111,8,55.922163096343965,0.995521730383129,0.12444021629789112
2248.0,799.4266590938778,133.2377765156463,6,88.48405333119403,0.7994266590938778,0.1332377765156463
2249.0,1677.8243168891017,209.72803961113772,8,174.28621095024533,1.6778243168891018,0.20972803961113773
2253.0,1660.141891681308,184.460210186812,9,160.81129577758762,1.660141891681308,0.184460210186812
2259.0,790.3023783161027,197.57559457902568,4,108.32693115201016,0.7903023783161027,0.19757559457902568
2261.0,895.4709152656445,298.49030508854815,3,75.58303565982753,0.8954709152656446,0.2984903050885482
2262.0,1014.1805754169925,169.03009590283207,6,118.65493189172908,1.0141805754169924,0.16903009590283205
2269.0,958.3590903135178,239.58977257837944,4,146.13033686719487,0.9583590903135177,0.23958977257837943
2275.0,1340.5979003986997,134.05979003986997,10,105.50625868562828,1.3405979003986996,0.13405979003986995
2277.0,981.2347968344416,245.3086992086104,4,142.74383376098245,0.9812347968344415,0.24530869920861037
2278.0,1106.7908913631798,221.35817827263594,5,141.91627381255984,1.1067908913631799,0.22135817827263599
2291.0,1068.2589804223733,106.82589804223733,10,37.61373433567222,1.0682589804223732,0.10682589804223733
2296.0,971.1194698267545,80.92662248556287,12,36.32734837074411,0.9711194698267546,0.08092662248556289
2297.0,1037.5753211309266,86.46461009424388,12,59.97453003959835,1.0375753211309267,0.08646461009424389
2299.0,1007.0916638523989,111.89907376137766,9,125.4685996204437,1.007091663852399,0.11189907376137767
2302.0,1643.2822532214884,91.29345851230491,18,19.506017350577697,1.6432822532214884,0.09129345851230491
2308.0,959.3662979478557,106.59625532753952,9,35.60049733127793,0.9593662979478558,0.10659625532753952
2312.0,1063.467120381351,151.92387434019298,7,122.6932932697261,1.0634671203813508,0.15192387434019297
2315.0,1013.6554603132065,168.94257671886774,6,227.64600353327447,1.0136554603132066,0.16894257671886778
2316.0,843.0551794068214,105.38189742585267,8,66.13870326729213,0.8430551794068214,0.10538189742585267
2324.0,1795.2184477623155,149.60153731352628,12,120.13157556774075,1.7952184477623154,0.1496015373135263
2326.0,1174.560480867717,130.506720096413,9,51.27880768270735,1.1745604808677168,0.13050672009641298
2328.0,1027.2163059622987,102.72163059622987,10,39.11449066291293,1.0272163059622987,0.10272163059622988
2330.0,845.7207631764127,120.81725188234466,7,31.13466076829971,0.8457207631764126,0.12081725188234467
2353.0,778.2552410413206,129.7092068402201,6,50.745833212244186,0.7782552410413206,0.1297092068402201
2354.0,854.2566601812075,94.91740668680083,9,64.40917444841378,0.8542566601812076,0.09491740668680085
2355.0,969.5077453283833,138.50110647548334,7,64.25798591271591,0.9695077453283834,0.13850110647548333
2356.0,808.4233299386552,202.1058324846638,4,144.9531697032022,0.8084233299386553,0.20210583248466382
2357.0,844.4314967280974,140.73858278801623,6,93.20589758153635,0.8444314967280975,0.14073858278801624
2359.0,758.4561545526699,151.691230910534,5,90.06041343697639,0.7584561545526699,0.151691230910534
2360.0,855.3298939614293,213.83247349035733,4,116.21036477059484,0.8553298939614292,0.2138324734903573
2369.0,844.0783899518481,140.67973165864134,6,56.5530761275699,0.844078389951848,0.14067973165864134
2375.0,978.650844728975,139.80726353271072,7,69.04620474518171,0.978650844728975,0.13980726353271072
2378.0,936.234769545561,93.6234769545561,10,50.85169560907891,0.9362347695455611,0.09362347695455611
2380.0,1003.5017748943312,143.3573964134759,7,136.77099875006897,1.0035017748943311,0.14335739641347586
2383.0,813.3180671207724,116.18829530296749,7,78.57821764739481,0.8133180671207724,0.11618829530296748
2384.0,876.9344302747799,109.61680378434748,8,43.06243930605277,0.8769344302747799,0.10961680378434749
2386.0,769.8196807922438,192.45492019806096,4,159.20228720498397,0.7698196807922438,0.19245492019806096
2393.0,1204.6264538737184,172.08949341053122,7,140.7783791494385,1.2046264538737184,0.1720894934105312
2403.0,1384.4172537567524,153.82413930630582,9,165.38448101304678,1.3844172537567525,0.15382413930630584
2404.0,933.4968575529724,311.16561918432416,3,334.62589682431116,0.9334968575529724,0.3111656191843241
2405.0,1160.7651120296457,232.15302240592914,5,193.88787634175526,1.1607651120296458,0.23215302240592917
2406.0,1354.8296383395727,193.54709119136754,7,107.39549091693894,1.3548296383395728,0.19354709119136754
