iamfloc,bundle_id,seg_length_m,segment_length_km,sfh_addr_count
SS-002790-PV1,5505.0,197.88092100127358,0.19788092100127358,14.0
SS-028898-PV1,5697.0,115.6783273567563,0.1156783273567563,13.0
SS-005380-PV1,3687.0,58.098852144932685,0.05809885214493268,2.0
SS-012533-PV1,6001.0,320.50540406419606,0.32050540406419603,13.0
SS-004444-PV1,1675.0,87.15743910093026,0.08715743910093027,5.0
SS-021255-PV1,2417.0,152.86390149354636,0.15286390149354637,17.0
SS-020091-PV1,987.0,131.31929434758072,0.13131929434758072,9.0
SS-029355-PV1,1512.0,116.41429614345856,0.11641429614345855,5.0
SS-030279-PV1,2355.0,230.0297776588182,0.2300297776588182,13.0
SS-012383-PV1,604.0,116.38739099332157,0.11638739099332157,7.0
SS-021142-PV1,149.0,90.86023787265422,0.09086023787265422,7.0
SS-030970-PV1,3688.0,269.94555209651367,0.26994555209651366,31.0
SS-002500-PV1,5161.0,85.85222297225273,0.08585222297225273,4.0
SS-026483-PV1,3407.0,48.14585649066629,0.04814585649066629,5.0
SS-015024-PV1,32.0,289.2038372304859,0.28920383723048587,25.0
SS-023390-PV1,5575.0,119.64233464703295,0.11964233464703296,6.0
SS-009498-PV1,1133.0,87.25664979650469,0.08725664979650469,7.0
SS-017046-PV1,5352.0,73.02373819394717,0.07302373819394717,3.0
SS-002474-PV1,65.0,272.22095869645557,0.2722209586964556,31.0
SS-006603-PV1,3506.0,312.1799800910641,0.3121799800910641,29.0
SS-012624-PV1,1874.0,101.4747611484127,0.1014747611484127,5.0
SS-010174-PV1,5610.0,112.7298968944729,0.1127298968944729,15.0
SS-016320-PV1,127.0,188.27553629623856,0.18827553629623855,9.0
SS-013507-PV1,195.0,169.9152728039487,0.16991527280394872,15.0
SS-017092-PV1,1544.0,92.93175265485723,0.09293175265485723,11.0
SS-022393-PV1,5452.0,214.18826867176622,0.2141882686717662,19.0
SS-008672-PV1,901.0,88.09799820247413,0.08809799820247413,7.0
SS-007821-PV1,1313.0,326.3264417158525,0.3263264417158525,25.0
SS-019129-PV1,281.0,71.82001886669168,0.07182001886669168,5.0
SS-035002-PV1,5783.0,237.24685708491927,0.23724685708491927,36.0
SS-008322-PV1,1672.0,196.6873318143986,0.1966873318143986,14.0
SS-014615-PV1,397.0,61.6368894367401,0.061636889436740096,2.0
SS-026252-PV1,5204.0,225.2715229222049,0.2252715229222049,13.0
SS-016856-PV1,1249.0,83.66323472587864,0.08366323472587864,9.0
SS-013849-PV1,5894.0,38.83950032443756,0.03883950032443756,2.0
SS-020568-PV1,5588.0,135.59986574965555,0.13559986574965555,6.0
SS-021093-PV1,3106.0,90.95091863427868,0.09095091863427868,7.0
SS-018635-PV1,5245.0,163.34860254138152,0.16334860254138153,17.0
SS-009521-PV1,5627.0,113.30297071895619,0.11330297071895619,9.0
SS-019724-PV1,5537.0,285.46822773623114,0.28546822773623115,2.0
SS-000903-PV1,6006.0,261.160571923887,0.26116057192388703,20.0
SS-012106-PV1,2157.0,240.69150268606603,0.24069150268606604,14.0
SS-015138-PV1,44.0,41.11639413013012,0.041116394130130116,6.0
SS-010115-PV1,3236.0,108.03707285597072,0.10803707285597072,9.0
SS-008676-PV1,3255.0,66.11750950279998,0.06611750950279997,5.0
SS-017982-PV1,5923.0,188.68388605672646,0.18868388605672645,12.0
SS-030314-PV1,5550.0,78.91188016766526,0.07891188016766526,4.0
SS-011183-PV1,3248.0,156.23804463244474,0.15623804463244473,14.0
SS-001662-PV1,5876.0,65.06232901874836,0.06506232901874835,2.0
SS-014740-PV1,5505.0,74.24715862632215,0.07424715862632214,2.0
SS-026065-PV1,1255.0,94.79475893128595,0.09479475893128596,12.0
SS-007420-PV1,5053.0,81.00134568485028,0.08100134568485028,3.0
SS-015749-PV1,1678.0,76.5498028473092,0.0765498028473092,5.0
SS-019204-PV1,271.0,139.95128987261032,0.13995128987261032,14.0
SS-012748-PV1,5774.0,53.31755867042188,0.05331755867042188,3.0
SS-028964-PV1,2148.0,430.8875229523177,0.4308875229523177,23.0
SS-005275-PV1,2167.0,83.96363802355674,0.08396363802355675,7.0
SS-001279-PV1,5872.0,391.2849487316804,0.3912849487316804,18.0
SS-009829-PV1,2549.0,149.69559677162678,0.14969559677162678,21.0
SS-022178-PV1,5649.0,119.14932637671274,0.11914932637671273,5.0
SS-029575-PV1,2980.0,96.90372418131362,0.09690372418131363,2.0
SS-013651-PV1,2043.0,79.56512497585015,0.07956512497585015,2.0
SS-016584-PV1,1898.0,155.4913619221969,0.1554913619221969,7.0
SS-019842-PV1,722.0,92.34493612154547,0.09234493612154547,4.0
SS-024511-PV1,773.0,109.21254769410649,0.10921254769410649,2.0
SS-018185-PV1,800.0,27.12376607061967,0.02712376607061967,2.0
SS-001245-PV1,5963.0,67.08486649713616,0.06708486649713616,5.0
SS-020263-PV1,5588.0,78.88303879212756,0.07888303879212756,5.0
SS-022296-PV1,213.0,105.77554598584194,0.10577554598584195,7.0
SS-034311-PV1,5479.0,200.60360528650276,0.20060360528650276,24.0
SS-008558-PV1,819.0,57.184404368247826,0.05718440436824783,2.0
SS-016563-PV1,2241.0,437.3710049895633,0.4373710049895633,38.0
SS-004485-PV1,895.0,54.84422803942649,0.05484422803942649,10.0
SS-021766-PV1,1369.0,139.54544032018404,0.13954544032018404,14.0
SS-009238-PV1,6.0,110.33145250565826,0.11033145250565826,8.0
SS-019095-PV1,5743.0,249.29570300138454,0.24929570300138454,27.0
SS-006814-PV1,763.0,208.12663456596283,0.20812663456596284,20.0
SS-030340-PV1,5528.0,59.72927477493479,0.05972927477493479,4.0
SS-006148-PV1,3163.0,189.05161901350507,0.18905161901350506,13.0
SS-003067-PV1,3632.0,85.62437757166094,0.08562437757166094,5.0
SS-025171-PV1,5124.0,196.46326316617518,0.19646326316617518,10.0
SS-025969-PV1,3564.0,76.47909284295956,0.07647909284295956,5.0
SS-031179-PV1,2595.0,178.3060693021215,0.1783060693021215,17.0
SS-030545-PV1,1571.0,143.87969203446406,0.14387969203446405,14.0
SS-027980-PV1,1030.0,200.1843325966642,0.2001843325966642,17.0
SS-016234-PV1,1230.0,234.52876462872786,0.23452876462872785,20.0
SS-009481-PV1,5653.0,360.44231630772276,0.3604423163077228,41.0
SS-026825-PV1,3537.0,70.87487306961462,0.07087487306961462,5.0
SS-016346-PV1,5845.0,104.80583503393098,0.10480583503393097,6.0
SS-011852-PV1,3067.0,72.9370149468736,0.0729370149468736,4.0
SS-002689-PV1,3055.0,222.42438063350954,0.22242438063350956,19.0
SS-007027-PV1,5797.0,94.09025513349388,0.09409025513349388,2.0
SS-023242-PV1,2960.0,109.35677810375132,0.10935677810375133,12.0
SS-008066-PV1,1965.0,187.99360835446322,0.18799360835446322,15.0
SS-029470-PV1,1555.0,115.77933932576136,0.11577933932576136,7.0
SS-030300-PV1,5106.0,74.4444172481405,0.0744444172481405,5.0
SS-008748-PV1,5366.0,87.7599567083155,0.0877599567083155,6.0
SS-012212-PV1,102.0,108.85364711855652,0.10885364711855652,8.0
SS-010998-PV1,1034.0,203.1945600416458,0.2031945600416458,24.0
SS-024615-PV1,1573.0,53.34257999778268,0.05334257999778268,2.0
SS-014495-PV1,5189.0,220.19681980847528,0.22019681980847527,21.0
SS-005860-PV1,3655.0,90.64952392511785,0.09064952392511785,12.0
SS-018637-PV1,5245.0,204.30161396606218,0.20430161396606217,30.0
SS-005480-PV1,3088.0,430.0741192419369,0.4300741192419369,16.0
SS-019282-PV1,5660.0,112.88666584289986,0.11288666584289986,8.0
SS-010150-PV1,1726.0,165.8669756190174,0.16586697561901742,17.0
SS-021088-PV1,5348.0,220.84160811340206,0.22084160811340206,22.0
SS-011321-PV1,3668.0,261.44068158478666,0.26144068158478667,24.0
SS-022478-PV1,1322.0,139.99669946553527,0.13999669946553528,12.0
SS-015785-PV1,3650.0,317.3719715825106,0.31737197158251057,29.0
SS-030056-PV1,3533.0,80.45839907898377,0.08045839907898378,4.0
SS-010609-PV1,5215.0,186.90463335018478,0.18690463335018478,14.0
SS-023889-PV1,3212.0,94.97873912466731,0.09497873912466731,6.0
SS-008867-PV1,5938.0,39.43771433166879,0.039437714331668795,4.0
SS-014457-PV1,779.0,352.0069547674948,0.3520069547674948,41.0
SS-028625-PV1,3262.0,76.1930810503548,0.0761930810503548,5.0
SS-002507-PV1,5138.0,85.19464329051952,0.08519464329051953,2.0
SS-005252-PV1,1965.0,101.77799932163508,0.10177799932163507,7.0
SS-021062-PV1,5276.0,130.4105373539619,0.1304105373539619,15.0
SS-006575-PV1,5311.0,335.9287471365531,0.33592874713655313,24.0
SS-007618-PV1,1792.0,83.9395346312063,0.0839395346312063,8.0
SS-017306-PV1,2520.0,146.89936424350412,0.1468993642435041,11.0
SS-015755-PV1,1649.0,236.06679186594994,0.23606679186594995,19.0
SS-032080-PV1,3183.0,41.81572596989266,0.041815725969892664,4.0
SS-016177-PV1,5483.0,76.56619555711512,0.07656619555711512,5.0
SS-018894-PV1,1469.0,63.18814665705139,0.06318814665705139,3.0
SS-004253-PV1,5442.0,49.0126127638705,0.0490126127638705,4.0
SS-022582-PV1,3515.0,278.85533694536946,0.27885533694536946,2.0
SS-030326-PV1,5696.0,138.835645973567,0.138835645973567,11.0
SS-011718-PV1,1448.0,75.83840239599512,0.07583840239599512,3.0
SS-002208-PV1,812.0,273.0091213561771,0.2730091213561771,31.0
SS-013737-PV1,3438.0,89.42724101040277,0.08942724101040277,8.0
SS-016159-PV1,1003.0,103.916833199851,0.103916833199851,5.0
SS-007135-PV1,5802.0,252.4125666694524,0.2524125666694524,26.0
SS-015053-PV1,3249.0,79.52361492535633,0.07952361492535633,5.0
SS-018815-PV1,1623.0,100.88265116430233,0.10088265116430233,5.0
SS-003516-PV1,5622.0,167.41264282171116,0.16741264282171117,14.0
SS-032414-PV1,5048.0,81.12417745131077,0.08112417745131077,5.0
SS-019899-PV1,5384.0,53.28009953589144,0.05328009953589144,2.0
SS-024594-PV1,96.0,101.0016837304925,0.10100168373049251,4.0
SS-020516-PV1,5255.0,128.6503976320851,0.12865039763208508,8.0
SS-015960-PV1,5217.0,166.70086778652453,0.16670086778652451,15.0
SS-011654-PV1,2079.0,89.58475039862437,0.08958475039862436,4.0
SS-020993-PV1,22.0,78.28770761512965,0.07828770761512965,7.0
SS-001941-PV1,577.0,55.287900375157996,0.055287900375157996,4.0
SS-008083-PV1,3458.0,58.30351332918067,0.05830351332918067,2.0
SS-032403-PV1,5048.0,162.02740651125086,0.16202740651125086,7.0
SS-013944-PV1,5085.0,127.05067300756726,0.12705067300756726,14.0
SS-006924-PV1,5461.0,242.83001323882755,0.24283001323882755,23.0
SS-017949-PV1,5952.0,101.88000203474797,0.10188000203474798,3.0
SS-005538-PV1,96.0,101.35673818435657,0.10135673818435657,7.0
SS-022603-PV1,2977.0,153.28048518980614,0.15328048518980614,18.0
SS-003795-PV1,274.0,183.79489059093777,0.18379489059093776,17.0
SS-010084-PV1,5861.0,71.63642608166987,0.07163642608166987,11.0
SS-028572-PV1,1422.0,81.29772691146646,0.08129772691146646,7.0
SS-024861-PV1,5671.0,196.98407217128303,0.19698407217128303,18.0
SS-021973-PV1,3141.0,82.03020592824906,0.08203020592824906,4.0
SS-028285-PV1,3542.0,86.53071224332227,0.08653071224332227,2.0
SS-007509-PV1,1233.0,78.60873207408639,0.07860873207408639,4.0
SS-013202-PV1,5128.0,124.91841528684819,0.12491841528684819,13.0
SS-015292-PV1,5928.0,73.7296192970422,0.0737296192970422,2.0
SS-018350-PV1,127.0,91.44362220252334,0.09144362220252335,6.0
SS-027001-PV1,5221.0,79.82588529735388,0.07982588529735388,5.0
SS-008780-PV1,5256.0,102.4979770027119,0.1024979770027119,3.0
SS-020317-PV1,2634.0,175.91612417019036,0.17591612417019037,6.0
SS-001083-PV1,1940.0,71.62197815830095,0.07162197815830094,5.0
SS-035531-PV1,293.0,79.34181696854642,0.07934181696854642,4.0
SS-011719-PV1,1448.0,69.56106730698333,0.06956106730698333,3.0
SS-017673-PV1,1086.0,89.07887076075075,0.08907887076075074,2.0
SS-021229-PV1,3645.0,91.99692931652835,0.09199692931652835,7.0
SS-019818-PV1,841.0,55.88476672475425,0.05588476672475425,4.0
SS-002994-PV1,274.0,88.35735914331319,0.08835735914331319,5.0
SS-003629-PV1,2077.0,77.3892508074173,0.07738925080741729,8.0
SS-023366-PV1,802.0,85.31203050790789,0.0853120305079079,6.0
SS-026227-PV1,5336.0,79.03289116617186,0.07903289116617186,4.0
SS-010755-PV1,5095.0,78.76763269460382,0.07876763269460382,6.0
SS-019706-PV1,1263.0,248.11607033639382,0.24811607033639382,23.0
SS-009217-PV1,1189.0,62.73838174961714,0.06273838174961714,8.0
SS-012248-PV1,5295.0,77.7745282698072,0.0777745282698072,7.0
SS-021622-PV1,3066.0,87.0286818662666,0.0870286818662666,5.0
SS-017208-PV1,5940.0,189.90520981414943,0.18990520981414943,12.0
SS-022707-PV1,96.0,104.198459392027,0.104198459392027,5.0
SS-025726-PV1,1417.0,577.3931601756894,0.5773931601756894,17.0
SS-006500-PV1,3562.0,89.40716421585847,0.08940716421585847,12.0
SS-025322-PV1,3190.0,86.62372557524593,0.08662372557524593,2.0
SS-023275-PV1,846.0,145.11231994146542,0.14511231994146542,17.0
SS-007212-PV1,5560.0,103.93672328202668,0.10393672328202667,8.0
SS-006175-PV1,3201.0,80.92823665874121,0.08092823665874121,7.0
SS-025053-PV1,5542.0,77.39257672263881,0.0773925767226388,5.0
SS-002694-PV1,5188.0,74.94581302676198,0.07494581302676198,9.0
SS-005867-PV1,2326.0,140.94852370964261,0.14094852370964261,14.0
SS-010398-PV1,5668.0,237.3780673289726,0.2373780673289726,23.0
SS-021276-PV1,834.0,78.00467091298891,0.07800467091298892,4.0
SS-019665-PV1,5774.0,362.4868309841573,0.3624868309841573,36.0
SS-023635-PV1,5423.0,224.01243756957078,0.2240124375695708,12.0
SS-012739-PV1,5803.0,370.7897618778951,0.3707897618778951,35.0
SS-028413-PV1,5948.0,129.1273984787447,0.12912739847874471,8.0
SS-021708-PV1,5239.0,93.86133130216805,0.09386133130216806,4.0
SS-000865-PV1,941.0,298.6142817889926,0.29861428178899263,30.0
SS-001988-PV1,5610.0,83.91260958240304,0.08391260958240304,7.0
SS-028936-PV1,2974.0,101.93516790004186,0.10193516790004187,6.0
SS-010223-PV1,3455.0,116.69367848836616,0.11669367848836616,4.0
SS-010563-PV1,1935.0,72.5443335661778,0.0725443335661778,4.0
SS-020842-PV1,1469.0,74.63690537139838,0.07463690537139839,5.0
SS-015275-PV1,5379.0,401.0807244507004,0.4010807244507004,60.0
SS-019180-PV1,3051.0,173.72597448731733,0.17372597448731733,19.0
SS-018982-PV1,5877.0,239.24419341521943,0.23924419341521944,11.0
SS-025988-PV1,5085.0,50.28659774781007,0.05028659774781007,3.0
SS-013477-PV1,5522.0,44.47517538414775,0.04447517538414775,3.0
SS-017658-PV1,3052.0,201.91441009129716,0.20191441009129715,21.0
SS-021685-PV1,6013.0,199.93267066541546,0.19993267066541545,12.0
SS-018805-PV1,3288.0,64.90807316367884,0.06490807316367883,5.0
SS-012756-PV1,2984.0,204.40369777342988,0.20440369777342987,23.0
SS-020681-PV1,5512.0,451.73814055260124,0.45173814055260125,16.0
SS-022205-PV1,5649.0,430.6879161594384,0.43068791615943836,10.0
SS-023050-PV1,138.0,120.4096167922379,0.1204096167922379,8.0
SS-031332-PV1,5909.0,370.71463722511504,0.37071463722511505,17.0
SS-020183-PV1,3980.0,106.85405161677485,0.10685405161677486,4.0
SS-003228-PV1,2312.0,92.64733977129708,0.09264733977129708,11.0
SS-016974-PV1,5441.0,69.45138174122971,0.06945138174122971,5.0
SS-003130-PV1,5989.0,174.55566981083618,0.17455566981083617,12.0
SS-026999-PV1,5221.0,67.06625773244093,0.06706625773244093,2.0
SS-002991-PV1,3043.0,75.57065224641735,0.07557065224641735,3.0
SS-018836-PV1,5974.0,138.5308296070683,0.1385308296070683,12.0
SS-007118-PV1,3502.0,74.26293173963981,0.07426293173963981,6.0
SS-016885-PV1,5441.0,189.58804599096138,0.18958804599096138,16.0
SS-011039-PV1,5987.0,131.489968110111,0.131489968110111,14.0
SS-009458-PV1,5508.0,69.27966779225444,0.06927966779225445,3.0
SS-026289-PV1,3237.0,51.796554352682584,0.051796554352682586,3.0
SS-013288-PV1,5664.0,61.133316623491766,0.061133316623491765,5.0
SS-028094-PV1,3354.0,113.19264909573354,0.11319264909573354,6.0
SS-023352-PV1,3654.0,50.758531136250284,0.050758531136250284,2.0
SS-021264-PV1,3226.0,222.13261596566846,0.22213261596566847,22.0
SS-023757-PV1,1130.0,60.12110280243161,0.06012110280243161,3.0
SS-026992-PV1,3508.0,89.12579963579775,0.08912579963579775,9.0
SS-015558-PV1,5178.0,237.34651698073333,0.23734651698073334,4.0
SS-017452-PV1,3595.0,164.46640255868422,0.16446640255868422,14.0
SS-022204-PV1,5051.0,159.71184943871623,0.15971184943871622,2.0
SS-027461-PV1,5998.0,99.32323992134721,0.09932323992134721,2.0
SS-028977-PV1,3465.0,62.06947733222742,0.062069477332227424,3.0
SS-002963-PV1,5664.0,60.54908491844104,0.06054908491844104,5.0
SS-012721-PV1,3058.0,81.09124339579138,0.08109124339579138,5.0
SS-011834-PV1,5293.0,76.38373666083919,0.0763837366608392,4.0
SS-024083-PV1,114.0,122.13777321763004,0.12213777321763004,5.0
SS-028619-PV1,920.0,74.95255039884127,0.07495255039884127,7.0
SS-011954-PV1,1297.0,103.45047785092217,0.10345047785092217,7.0
SS-008670-PV1,3210.0,101.08570660576164,0.10108570660576165,9.0
SS-022941-PV1,5197.0,97.49848669915664,0.09749848669915664,3.0
SS-013586-PV1,5191.0,286.43157053655233,0.2864315705365523,17.0
SS-011531-PV1,1341.0,83.099947559938,0.083099947559938,4.0
SS-023958-PV1,5912.0,42.2938224399939,0.042293822439993904,5.0
SS-031191-PV1,5909.0,81.33626020953909,0.08133626020953909,6.0
SS-022184-PV1,5231.0,257.41784612750337,0.25741784612750335,3.0
SS-000743-PV1,5197.0,105.42219486888445,0.10542219486888445,4.0
SS-004146-PV1,3108.0,100.8681549947104,0.1008681549947104,6.0
SS-004885-PV1,3132.0,238.99104754700832,0.2389910475470083,10.0
SS-024803-PV1,5044.0,52.64138079792911,0.052641380797929106,2.0
SS-032386-PV1,3690.0,152.1215906825377,0.1521215906825377,6.0
SS-024848-PV1,2985.0,191.78007817737517,0.19178007817737516,17.0
SS-017119-PV1,5528.0,47.53854297984514,0.04753854297984514,2.0
SS-031586-PV1,2653.0,26.182563783427433,0.026182563783427433,5.0
SS-027719-PV1,5943.0,111.81832406973066,0.11181832406973066,17.0
SS-017990-PV1,5124.0,177.6635641661777,0.1776635641661777,3.0
SS-006644-PV1,5278.0,198.27945166987027,0.19827945166987027,14.0
SS-014798-PV1,5565.0,161.52047397200664,0.16152047397200664,13.0
SS-023036-PV1,5629.0,324.6001120683254,0.3246001120683254,29.0
SS-015360-PV1,3571.0,238.2951528324962,0.2382951528324962,21.0
SS-029577-PV1,5088.0,95.98983850351476,0.09598983850351477,3.0
SS-012712-PV1,2973.0,123.58935136172282,0.12358935136172282,15.0
SS-020262-PV1,5772.0,98.50016368503083,0.09850016368503083,11.0
SS-005572-PV1,3088.0,51.95658038368131,0.05195658038368131,3.0
SS-007113-PV1,1700.0,226.34285088897278,0.22634285088897277,19.0
SS-026617-PV1,5932.0,68.57567726065093,0.06857567726065093,3.0
SS-002099-PV1,5687.0,227.0669696725349,0.2270669696725349,21.0
SS-026238-PV1,5912.0,279.9458075207583,0.2799458075207583,25.0
SS-023419-PV1,5384.0,72.96809867062727,0.07296809867062727,7.0
SS-021856-PV1,707.0,169.19060849463756,0.16919060849463755,25.0
SS-010617-PV1,2297.0,272.5700016246109,0.27257000162461087,12.0
SS-001666-PV1,5876.0,45.24592610522212,0.045245926105222115,4.0
SS-009381-PV1,5768.0,343.6965359822491,0.3436965359822491,34.0
SS-011423-PV1,3072.0,130.58317426269758,0.13058317426269758,8.0
SS-023310-PV1,2241.0,249.53747214050082,0.24953747214050082,31.0
SS-016841-PV1,922.0,70.04631606825639,0.07004631606825638,2.0
SS-025368-PV1,5306.0,78.6444849271864,0.0786444849271864,4.0
SS-019419-PV1,5815.0,77.28899408517776,0.07728899408517777,3.0
SS-002856-PV1,1284.0,74.54617455746745,0.07454617455746745,5.0
SS-002762-PV1,3052.0,159.97612096413934,0.15997612096413935,14.0
SS-029579-PV1,5088.0,117.3189369279191,0.1173189369279191,9.0
SS-029001-PV1,5672.0,124.94705056684936,0.12494705056684935,10.0
SS-013845-PV1,1270.0,54.09716212312376,0.05409716212312376,3.0
SS-001430-PV1,3609.0,209.02124613814144,0.20902124613814144,11.0
SS-026523-PV1,5647.0,92.0247742745884,0.0920247742745884,5.0
SS-029206-PV1,5741.0,370.26294084583486,0.3702629408458349,14.0
SS-001414-PV1,5061.0,85.64875669564111,0.0856487566956411,5.0
SS-026969-PV1,2406.0,358.6081785891337,0.3586081785891337,7.0
SS-026322-PV1,3434.0,44.934769926883085,0.044934769926883084,6.0
SS-013393-PV1,5995.0,115.54739587804671,0.11554739587804672,5.0
SS-017967-PV1,5659.0,84.3284413931531,0.0843284413931531,12.0
SS-020049-PV1,5412.0,74.6985923995021,0.0746985923995021,4.0
SS-021563-PV1,1907.0,50.578702514834156,0.05057870251483416,9.0
SS-004077-PV1,3434.0,167.39442969136212,0.16739442969136212,3.0
SS-021473-PV1,5123.0,68.7908394909839,0.0687908394909839,5.0
SS-023200-PV1,5830.0,167.99848331392482,0.16799848331392483,14.0
SS-002188-PV1,5518.0,140.540868739786,0.140540868739786,18.0
SS-016566-PV1,891.0,81.72419842459762,0.08172419842459762,4.0
SS-015530-PV1,437.0,276.9108707469094,0.2769108707469094,12.0
SS-023156-PV1,5140.0,57.40138897895518,0.057401388978955185,4.0
SS-027493-PV1,5471.0,256.9643167508205,0.2569643167508205,19.0
SS-030121-PV1,2495.0,71.25072303456469,0.07125072303456469,2.0
SS-031574-PV1,2651.0,149.71724109492857,0.14971724109492857,10.0
SS-001989-PV1,5260.0,241.08880661695164,0.24108880661695165,27.0
SS-015260-PV1,19.0,63.67124480090066,0.06367124480090065,3.0
SS-026742-PV1,5084.0,196.76174405760432,0.19676174405760433,15.0
SS-006728-PV1,5895.0,86.27597973061991,0.08627597973061991,5.0
SS-028016-PV1,1618.0,99.10183788601455,0.09910183788601455,7.0
SS-013600-PV1,5423.0,198.39624563748885,0.19839624563748884,17.0
SS-013702-PV1,2975.0,68.6375282719753,0.06863752827197529,4.0
SS-027812-PV1,5781.0,93.26146301794311,0.09326146301794311,6.0
SS-018797-PV1,2110.0,116.69243815475207,0.11669243815475207,6.0
SS-011139-PV1,3563.0,75.20665273298877,0.07520665273298877,5.0
SS-022005-PV1,2164.0,78.62617229328484,0.07862617229328484,12.0
SS-026000-PV1,5697.0,61.53174446579344,0.06153174446579344,3.0
SS-029232-PV1,5821.0,82.2775761668841,0.08227757616688411,3.0
SS-025212-PV1,3099.0,169.669381250879,0.16966938125087902,12.0
SS-017959-PV1,5916.0,84.54043581371742,0.08454043581371742,2.0
SS-030041-PV1,5767.0,86.1073901863163,0.08610739018631629,8.0
SS-016194-PV1,214.0,93.35777127779313,0.09335777127779313,8.0
SS-014395-PV1,1959.0,80.75319437894565,0.08075319437894565,2.0
SS-024477-PV1,3011.0,340.0244794990381,0.3400244794990381,33.0
SS-016102-PV1,3022.0,223.12035295528594,0.22312035295528593,14.0
SS-001938-PV1,3163.0,46.13048390713044,0.04613048390713044,3.0
SS-019249-PV1,5078.0,44.86534869532554,0.04486534869532554,3.0
SS-002952-PV1,167.0,93.21597213788618,0.09321597213788618,7.0
SS-016914-PV1,534.0,79.5219534777422,0.0795219534777422,2.0
SS-022945-PV1,1034.0,92.62677866351947,0.09262677866351947,3.0
SS-012528-PV1,2027.0,176.71100425260605,0.17671100425260605,14.0
SS-014069-PV1,5504.0,298.21255213273247,0.29821255213273246,4.0
SS-021170-PV1,5335.0,122.23359823760674,0.12223359823760674,5.0
SS-008673-PV1,901.0,60.112153609043965,0.06011215360904396,3.0
SS-011857-PV1,3066.0,272.8749178617726,0.2728749178617726,22.0
SS-007639-PV1,397.0,78.80401973966738,0.07880401973966739,3.0
SS-015735-PV1,454.0,235.34352617265418,0.23534352617265417,19.0
SS-004103-PV1,6002.0,168.0261024425056,0.1680261024425056,11.0
SS-011762-PV1,5279.0,319.71560956029043,0.31971560956029044,32.0
SS-002437-PV1,3347.0,243.34327971379562,0.24334327971379563,24.0
SS-000817-PV1,5988.0,51.19993824425788,0.05119993824425788,3.0
SS-014441-PV1,1648.0,352.10492724338445,0.35210492724338444,24.0
SS-021882-PV1,5967.0,233.65592910460967,0.23365592910460967,26.0
SS-028070-PV1,3515.0,220.328840838967,0.220328840838967,19.0
SS-015731-PV1,5425.0,36.520621849292944,0.036520621849292945,4.0
SS-012188-PV1,5801.0,76.78240497813455,0.07678240497813454,6.0
SS-013290-PV1,3218.0,168.49329828192063,0.16849329828192064,14.0
SS-013163-PV1,5496.0,167.22478369835898,0.16722478369835897,14.0
SS-019301-PV1,3051.0,291.8397962882117,0.29183979628821166,27.0
SS-019400-PV1,5789.0,78.800169412508,0.078800169412508,3.0
SS-032407-PV1,5048.0,163.63365483261956,0.16363365483261955,12.0
SS-017262-PV1,3525.0,186.34857017213125,0.18634857017213124,20.0
SS-008884-PV1,5317.0,324.51644606293905,0.32451644606293906,38.0
SS-021265-PV1,5447.0,61.553326353760006,0.061553326353760006,3.0
SS-015908-PV1,1098.0,331.3281069294613,0.3313281069294613,23.0
SS-023026-PV1,5836.0,104.41481791509626,0.10441481791509627,11.0
SS-015753-PV1,1667.0,78.67874798968684,0.07867874798968684,2.0
SS-005392-PV1,5185.0,81.14881526693875,0.08114881526693875,12.0
SS-016007-PV1,1617.0,81.10224514349933,0.08110224514349933,5.0
SS-001066-PV1,3566.0,154.74200383711732,0.15474200383711734,7.0
SS-029199-PV1,821.0,76.83252702061162,0.07683252702061162,5.0
SS-017268-PV1,3516.0,128.40487918556278,0.1284048791855628,8.0
SS-011715-PV1,1448.0,76.36624421804412,0.07636624421804411,4.0
SS-008772-PV1,5306.0,402.66317399414123,0.40266317399414125,46.0
SS-002435-PV1,3346.0,298.577578849434,0.29857757884943403,24.0
SS-024648-PV1,5598.0,213.27107993696475,0.21327107993696476,11.0
SS-010268-PV1,1862.0,70.11850847237893,0.07011850847237894,6.0
SS-027838-PV1,5346.0,82.05522569742368,0.08205522569742368,6.0
SS-009715-PV1,2627.0,396.530969165556,0.39653096916555597,35.0
SS-016242-PV1,47.0,252.89036284765402,0.25289036284765404,26.0
SS-000440-PV1,5835.0,99.63354746082955,0.09963354746082954,6.0
SS-031288-PV1,3649.0,72.92694441584119,0.07292694441584119,2.0
SS-001780-PV1,6000.0,118.53930475810921,0.11853930475810921,6.0
SS-001834-PV1,5335.0,77.3923882804917,0.0773923882804917,4.0
SS-030342-PV1,5528.0,44.49235603289232,0.04449235603289232,4.0
SS-031392-PV1,1862.0,62.96634241530721,0.06296634241530721,7.0
SS-009861-PV1,580.0,91.68395599583589,0.09168395599583588,3.0
SS-007319-PV1,2050.0,26.203084557132716,0.026203084557132716,5.0
SS-008632-PV1,5979.0,101.15731745995187,0.10115731745995186,6.0
SS-022626-PV1,1326.0,81.95999418568128,0.08195999418568128,6.0
SS-012255-PV1,5845.0,81.2632245032824,0.0812632245032824,5.0
SS-027993-PV1,2326.0,141.73837080465904,0.14173837080465904,7.0
SS-008567-PV1,2658.0,120.41858904543172,0.12041858904543172,11.0
SS-005261-PV1,5959.0,72.11323389951043,0.07211323389951044,6.0
SS-028270-PV1,1719.0,326.916891549682,0.326916891549682,32.0
